code,term,dmd_id,dmd_type,bnf_code
33745311000001109,Saxagliptin 5mg / Dapagliflozin 10mg tablets,33745311000001109,VMP,0601023AVAAAAAA
33682311000001103,Qtern 5mg/10mg tablets,33682311000001103,AMP,0601023AVBBAAAA
37280311000001109,Empagliflozin 10mg / Linagliptin 5mg tablets,37280311000001109,VMP,0601023AYAAAAAA
37280511000001103,Empagliflozin 25mg / Linagliptin 5mg tablets,37280511000001103,VMP,0601023AYAAABAB
37225211000001100,Glyxambi 10mg/5mg tablets,37225211000001100,AMP,0601023AYBBAAAA
37225511000001102,Glyxambi 25mg/5mg tablets,37225511000001102,AMP,0601023AYBBABAB
42086211000001105,Pioglitazone 15mg tablets,42086211000001105,VMP,0601023B0AAAAAA
19361311000001103,Pioglitazone 15mg tablets,19361311000001103,AMP,0601023B0AAAAAA
23487411000001107,Pioglitazone 15mg tablets,23487411000001107,AMP,0601023B0AAAAAA
20357411000001107,Pioglitazone 15mg tablets,20357411000001107,AMP,0601023B0AAAAAA
19469211000001102,Pioglitazone 15mg tablets,19469211000001102,AMP,0601023B0AAAAAA
32492811000001102,Pioglitazone 15mg tablets,32492811000001102,AMP,0601023B0AAAAAA
30077211000001109,Pioglitazone 15mg tablets,30077211000001109,AMP,0601023B0AAAAAA
19592911000001108,Pioglitazone 15mg tablets,19592911000001108,AMP,0601023B0AAAAAA
19476211000001103,Pioglitazone 15mg tablets,19476211000001103,AMP,0601023B0AAAAAA
30857011000001100,Pioglitazone 15mg tablets,30857011000001100,AMP,0601023B0AAAAAA
39187611000001107,Pioglitazone 15mg tablets,39187611000001107,AMP,0601023B0AAAAAA
24137211000001104,Pioglitazone 15mg tablets,24137211000001104,AMP,0601023B0AAAAAA
20319611000001106,Pioglitazone 15mg tablets,20319611000001106,AMP,0601023B0AAAAAA
29985811000001104,Pioglitazone 15mg tablets,29985811000001104,AMP,0601023B0AAAAAA
22949011000001105,Pioglitazone 15mg tablets,22949011000001105,AMP,0601023B0AAAAAA
21763311000001107,Pioglitazone 15mg tablets,21763311000001107,AMP,0601023B0AAAAAA
36856611000001103,Pioglitazone 15mg tablets,36856611000001103,AMP,0601023B0AAAAAA
33599111000001102,Pioglitazone 15mg tablets,33599111000001102,AMP,0601023B0AAAAAA
21848111000001107,Pioglitazone 15mg tablets,21848111000001107,AMP,0601023B0AAAAAA
20916911000001104,Pioglitazone 15mg tablets,20916911000001104,AMP,0601023B0AAAAAA
42086311000001102,Pioglitazone 30mg tablets,42086311000001102,VMP,0601023B0AAABAB
19361511000001109,Pioglitazone 30mg tablets,19361511000001109,AMP,0601023B0AAABAB
23487611000001105,Pioglitazone 30mg tablets,23487611000001105,AMP,0601023B0AAABAB
20357611000001105,Pioglitazone 30mg tablets,20357611000001105,AMP,0601023B0AAABAB
19469411000001103,Pioglitazone 30mg tablets,19469411000001103,AMP,0601023B0AAABAB
32493011000001104,Pioglitazone 30mg tablets,32493011000001104,AMP,0601023B0AAABAB
30112111000001103,Pioglitazone 30mg tablets,30112111000001103,AMP,0601023B0AAABAB
19593111000001104,Pioglitazone 30mg tablets,19593111000001104,AMP,0601023B0AAABAB
19476411000001104,Pioglitazone 30mg tablets,19476411000001104,AMP,0601023B0AAABAB
30857211000001105,Pioglitazone 30mg tablets,30857211000001105,AMP,0601023B0AAABAB
39187811000001106,Pioglitazone 30mg tablets,39187811000001106,AMP,0601023B0AAABAB
24134911000001102,Pioglitazone 30mg tablets,24134911000001102,AMP,0601023B0AAABAB
20320211000001108,Pioglitazone 30mg tablets,20320211000001108,AMP,0601023B0AAABAB
29986011000001101,Pioglitazone 30mg tablets,29986011000001101,AMP,0601023B0AAABAB
22949311000001108,Pioglitazone 30mg tablets,22949311000001108,AMP,0601023B0AAABAB
21764211000001101,Pioglitazone 30mg tablets,21764211000001101,AMP,0601023B0AAABAB
36857111000001109,Pioglitazone 30mg tablets,36857111000001109,AMP,0601023B0AAABAB
33598911000001107,Pioglitazone 30mg tablets,33598911000001107,AMP,0601023B0AAABAB
21848311000001109,Pioglitazone 30mg tablets,21848311000001109,AMP,0601023B0AAABAB
20917111000001104,Pioglitazone 30mg tablets,20917111000001104,AMP,0601023B0AAABAB
42086411000001109,Pioglitazone 45mg tablets,42086411000001109,VMP,0601023B0AAACAC
19473511000001108,Pioglitazone 45mg tablets,19473511000001108,AMP,0601023B0AAACAC
23487811000001109,Pioglitazone 45mg tablets,23487811000001109,AMP,0601023B0AAACAC
20357811000001109,Pioglitazone 45mg tablets,20357811000001109,AMP,0601023B0AAACAC
19469611000001100,Pioglitazone 45mg tablets,19469611000001100,AMP,0601023B0AAACAC
32493211000001109,Pioglitazone 45mg tablets,32493211000001109,AMP,0601023B0AAACAC
30112311000001101,Pioglitazone 45mg tablets,30112311000001101,AMP,0601023B0AAACAC
19593311000001102,Pioglitazone 45mg tablets,19593311000001102,AMP,0601023B0AAACAC
19476611000001101,Pioglitazone 45mg tablets,19476611000001101,AMP,0601023B0AAACAC
30857411000001109,Pioglitazone 45mg tablets,30857411000001109,AMP,0601023B0AAACAC
39188011000001104,Pioglitazone 45mg tablets,39188011000001104,AMP,0601023B0AAACAC
24135111000001101,Pioglitazone 45mg tablets,24135111000001101,AMP,0601023B0AAACAC
20320611000001105,Pioglitazone 45mg tablets,20320611000001105,AMP,0601023B0AAACAC
29986211000001106,Pioglitazone 45mg tablets,29986211000001106,AMP,0601023B0AAACAC
22949511000001102,Pioglitazone 45mg tablets,22949511000001102,AMP,0601023B0AAACAC
21764511000001103,Pioglitazone 45mg tablets,21764511000001103,AMP,0601023B0AAACAC
36857411000001104,Pioglitazone 45mg tablets,36857411000001104,AMP,0601023B0AAACAC
33598711000001105,Pioglitazone 45mg tablets,33598711000001105,AMP,0601023B0AAACAC
21848511000001103,Pioglitazone 45mg tablets,21848511000001103,AMP,0601023B0AAACAC
20917311000001102,Pioglitazone 45mg tablets,20917311000001102,AMP,0601023B0AAACAC
13440011000001109,Pioglitazone 30mg/5ml oral suspension,13440011000001109,VMP,0601023B0AAADAD
13435011000001104,Pioglitazone 30mg/5ml oral suspension,13435011000001104,AMP,0601023B0AAADAD
16036811000001104,Pioglitazone 15mg/5ml oral suspension,16036811000001104,VMP,0601023B0AAAEAE
16007611000001109,Pioglitazone 15mg/5ml oral suspension,16007611000001109,AMP,0601023B0AAAEAE
18595311000001103,Pioglitazone 45mg/5ml oral suspension,18595311000001103,VMP,0601023B0AAAFAF
18567011000001105,Pioglitazone 45mg/5ml oral suspension,18567011000001105,AMP,0601023B0AAAFAF
58011000001106,Actos 15mg tablets,58011000001106,AMP,0601023B0BBAAAA
446711000001101,Actos 30mg tablets,446711000001101,AMP,0601023B0BBABAB
5199411000001105,Actos 45mg tablets,5199411000001105,AMP,0601023B0BBACAC
19957811000001101,Glizofar 15mg tablets,19957811000001101,AMP,0601023B0BCAAAA
19958011000001108,Glizofar 30mg tablets,19958011000001108,AMP,0601023B0BCABAB
19958211000001103,Glizofar 45mg tablets,19958211000001103,AMP,0601023B0BCACAC
20022911000001104,Glizofar 15mg tablets,20022911000001104,AMP,0601023B0BCADAA
20023111000001108,Glizofar 30mg tablets,20023111000001108,AMP,0601023B0BCAEAB
20023411000001103,Glizofar 45mg tablets,20023411000001103,AMP,0601023B0BCAFAC
23369611000001106,Glidipion 30mg tablets,23369611000001106,AMP,0601023B0BDAAAB
23372211000001107,Glidipion 45mg tablets,23372211000001107,AMP,0601023B0BDABAC
28940811000001104,Glidipion 15mg tablets,28940811000001104,AMP,0601023B0BDACAA
29742811000001105,Diabiom 15mg tablets,29742811000001105,AMP,0601023B0BEAAAA
29743011000001108,Diabiom 30mg tablets,29743011000001108,AMP,0601023B0BEABAB
29743211000001103,Diabiom 45mg tablets,29743211000001103,AMP,0601023B0BEACAC
42088311000001103,Repaglinide 500microgram tablets,42088311000001103,VMP,0601023R0AAAAAA
19361711000001104,Repaglinide 500microgram tablets,19361711000001104,AMP,0601023R0AAAAAA
20773611000001101,Repaglinide 500microgram tablets,20773611000001101,AMP,0601023R0AAAAAA
19299911000001107,Repaglinide 500microgram tablets,19299911000001107,AMP,0601023R0AAAAAA
19360311000001108,Repaglinide 500microgram tablets,19360311000001108,AMP,0601023R0AAAAAA
19277111000001106,Repaglinide 500microgram tablets,19277111000001106,AMP,0601023R0AAAAAA
20566211000001103,Repaglinide 500microgram tablets,20566211000001103,AMP,0601023R0AAAAAA
30829111000001109,Repaglinide 500microgram tablets,30829111000001109,AMP,0601023R0AAAAAA
45579811000001109,Repaglinide 500microgram tablets,45579811000001109,AMP,0601023R0AAAAAA
30875411000001101,Repaglinide 500microgram tablets,30875411000001101,AMP,0601023R0AAAAAA
39216011000001104,Repaglinide 500microgram tablets,39216011000001104,AMP,0601023R0AAAAAA
39826811000001109,Repaglinide 500microgram tablets,39826811000001109,AMP,0601023R0AAAAAA
19179211000001108,Repaglinide 500microgram tablets,19179211000001108,AMP,0601023R0AAAAAA
33613711000001105,Repaglinide 500microgram tablets,33613711000001105,AMP,0601023R0AAAAAA
21880011000001100,Repaglinide 500microgram tablets,21880011000001100,AMP,0601023R0AAAAAA
42088111000001100,Repaglinide 1mg tablets,42088111000001100,VMP,0601023R0AAABAB
19362011000001109,Repaglinide 1mg tablets,19362011000001109,AMP,0601023R0AAABAB
20777611000001109,Repaglinide 1mg tablets,20777611000001109,AMP,0601023R0AAABAB
19300511000001103,Repaglinide 1mg tablets,19300511000001103,AMP,0601023R0AAABAB
19360811000001104,Repaglinide 1mg tablets,19360811000001104,AMP,0601023R0AAABAB
19276911000001106,Repaglinide 1mg tablets,19276911000001106,AMP,0601023R0AAABAB
20566511000001100,Repaglinide 1mg tablets,20566511000001100,AMP,0601023R0AAABAB
30088811000001104,Repaglinide 1mg tablets,30088811000001104,AMP,0601023R0AAABAB
45331311000001103,Repaglinide 1mg tablets,45331311000001103,AMP,0601023R0AAABAB
30875711000001107,Repaglinide 1mg tablets,30875711000001107,AMP,0601023R0AAABAB
39216211000001109,Repaglinide 1mg tablets,39216211000001109,AMP,0601023R0AAABAB
38190911000001103,Repaglinide 1mg tablets,38190911000001103,AMP,0601023R0AAABAB
19179511000001106,Repaglinide 1mg tablets,19179511000001106,AMP,0601023R0AAABAB
33614311000001108,Repaglinide 1mg tablets,33614311000001108,AMP,0601023R0AAABAB
21880311000001102,Repaglinide 1mg tablets,21880311000001102,AMP,0601023R0AAABAB
42088211000001106,Repaglinide 2mg tablets,42088211000001106,VMP,0601023R0AAACAC
19362311000001107,Repaglinide 2mg tablets,19362311000001107,AMP,0601023R0AAACAC
20778911000001102,Repaglinide 2mg tablets,20778911000001102,AMP,0601023R0AAACAC
19300811000001100,Repaglinide 2mg tablets,19300811000001100,AMP,0601023R0AAACAC
19361111000001100,Repaglinide 2mg tablets,19361111000001100,AMP,0601023R0AAACAC
19276711000001109,Repaglinide 2mg tablets,19276711000001109,AMP,0601023R0AAACAC
20566811000001102,Repaglinide 2mg tablets,20566811000001102,AMP,0601023R0AAACAC
30089311000001102,Repaglinide 2mg tablets,30089311000001102,AMP,0601023R0AAACAC
30876011000001101,Repaglinide 2mg tablets,30876011000001101,AMP,0601023R0AAACAC
39216411000001108,Repaglinide 2mg tablets,39216411000001108,AMP,0601023R0AAACAC
38191211000001101,Repaglinide 2mg tablets,38191211000001101,AMP,0601023R0AAACAC
19179811000001109,Repaglinide 2mg tablets,19179811000001109,AMP,0601023R0AAACAC
33619611000001104,Repaglinide 2mg tablets,33619611000001104,AMP,0601023R0AAACAC
21880611000001107,Repaglinide 2mg tablets,21880611000001107,AMP,0601023R0AAACAC
152311000001101,NovoNorm 500microgram tablets,152311000001101,AMP,0601023R0BBAAAA
494111000001103,NovoNorm 1mg tablets,494111000001103,AMP,0601023R0BBABAB
840811000001100,NovoNorm 2mg tablets,840811000001100,AMP,0601023R0BBACAC
10952411000001100,Prandin 0.5mg tablets,10952411000001100,AMP,0601023R0BCAAAA
10956911000001107,Prandin 1mg tablets,10956911000001107,AMP,0601023R0BCABAB
10957811000001100,Prandin 2mg tablets,10957811000001100,AMP,0601023R0BCACAC
19306711000001106,Enyglid 0.5mg tablets,19306711000001106,AMP,0601023R0BDAAAA
19306911000001108,Enyglid 1mg tablets,19306911000001108,AMP,0601023R0BDABAB
19307311000001105,Enyglid 2mg tablets,19307311000001105,AMP,0601023R0BDACAC
42089111000001107,Rosiglitazone 4mg tablets,42089111000001107,VMP,0601023S0AAAAAA
42089211000001101,Rosiglitazone 8mg tablets,42089211000001101,VMP,0601023S0AAABAB
922211000001106,Avandia 4mg tablets,922211000001106,AMP,0601023S0BBAAAA
270611000001105,Avandia 8mg tablets,270611000001105,AMP,0601023S0BBABAB
42085911000001108,Nateglinide 60mg tablets,42085911000001108,VMP,0601023U0AAAAAA
42085711000001106,Nateglinide 120mg tablets,42085711000001106,VMP,0601023U0AAABAB
42085811000001103,Nateglinide 180mg tablets,42085811000001103,VMP,0601023U0AAACAC
3650611000001102,Starlix 60mg tablets,3650611000001102,AMP,0601023U0BBAAAA
3651211000001105,Starlix 120mg tablets,3651211000001105,AMP,0601023U0BBABAB
3883511000001107,Starlix 180mg tablets,3883511000001107,AMP,0601023U0BBACAC
42088711000001104,Rosiglitazone 1mg / Metformin 500mg tablets,42088711000001104,VMP,0601023V0AAAAAA
42088911000001102,Rosiglitazone 2mg / Metformin 500mg tablets,42088911000001102,VMP,0601023V0AAABAB
42089011000001106,Rosiglitazone 4mg / Metformin 1g tablets,42089011000001106,VMP,0601023V0AAACAC
42088811000001107,Rosiglitazone 2mg / Metformin 1g tablets,42088811000001107,VMP,0601023V0AAADAD
5302911000001102,Avandamet 1mg/500mg tablets,5302911000001102,AMP,0601023V0BBAAAA
5303611000001103,Avandamet 2mg/500mg tablets,5303611000001103,AMP,0601023V0BBABAB
8174611000001109,Avandamet 4mg/1000mg tablets,8174611000001109,AMP,0601023V0BBACAC
8176311000001105,Avandamet 2mg/1000mg tablets,8176311000001105,AMP,0601023V0BBADAD
42086111000001104,Pioglitazone 15mg / Metformin 850mg tablets,42086111000001104,VMP,0601023W0AAAAAA
35672911000001103,Pioglitazone 15mg / Metformin 850mg tablets,35672911000001103,AMP,0601023W0AAAAAA
36468511000001101,Pioglitazone 15mg / Metformin 850mg tablets,36468511000001101,AMP,0601023W0AAAAAA
37775311000001103,Pioglitazone 15mg / Metformin 850mg tablets,37775311000001103,AMP,0601023W0AAAAAA
40327411000001109,Pioglitazone 15mg / Metformin 850mg tablets,40327411000001109,AMP,0601023W0AAAAAA
35653211000001103,Pioglitazone 15mg / Metformin 850mg tablets,35653211000001103,AMP,0601023W0AAAAAA
36832811000001104,Pioglitazone 15mg / Metformin 850mg tablets,36832811000001104,AMP,0601023W0AAAAAA
10922311000001108,Competact 15mg/850mg tablets,10922311000001108,AMP,0601023W0BBAAAA
42089711000001108,Sitagliptin 100mg tablets,42089711000001108,VMP,0601023X0AAAAAA
41184511000001106,Sitagliptin 100mg tablets,41184511000001106,AMP,0601023X0AAAAAA
41363411000001104,Sitagliptin 100mg tablets,41363411000001104,AMP,0601023X0AAAAAA
44087011000001105,Sitagliptin 100mg tablets,44087011000001105,AMP,0601023X0AAAAAA
41237411000001105,Sitagliptin 100mg tablets,41237411000001105,AMP,0601023X0AAAAAA
42076311000001107,Sitagliptin 100mg tablets,42076311000001107,AMP,0601023X0AAAAAA
42563211000001102,Sitagliptin 100mg tablets,42563211000001102,AMP,0601023X0AAAAAA
41077911000001105,Sitagliptin 100mg tablets,41077911000001105,AMP,0601023X0AAAAAA
41145111000001108,Sitagliptin 100mg tablets,41145111000001108,AMP,0601023X0AAAAAA
43813011000001102,Sitagliptin 100mg tablets,43813011000001102,AMP,0601023X0AAAAAA
41887611000001109,Sitagliptin 100mg tablets,41887611000001109,AMP,0601023X0AAAAAA
42314111000001108,Sitagliptin 100mg tablets,42314111000001108,AMP,0601023X0AAAAAA
43156211000001102,Sitagliptin 100mg tablets,43156211000001102,AMP,0601023X0AAAAAA
41435111000001108,Sitagliptin 100mg tablets,41435111000001108,AMP,0601023X0AAAAAA
40976411000001103,Sitagliptin 100mg tablets,40976411000001103,AMP,0601023X0AAAAAA
43190711000001100,Sitagliptin 100mg tablets,43190711000001100,AMP,0601023X0AAAAAA
42286411000001102,Sitagliptin 100mg tablets,42286411000001102,AMP,0601023X0AAAAAA
42391111000001106,Sitagliptin 100mg tablets,42391111000001106,AMP,0601023X0AAAAAA
41050611000001101,Sitagliptin 100mg tablets,41050611000001101,AMP,0601023X0AAAAAA
40779811000001103,Sitagliptin 100mg tablets,40779811000001103,AMP,0601023X0AAAAAA
45341211000001105,Sitagliptin 100mg tablets,45341211000001105,AMP,0601023X0AAAAAA
40834611000001101,Sitagliptin 100mg tablets,40834611000001101,AMP,0601023X0AAAAAA
42089911000001105,Sitagliptin 50mg tablets,42089911000001105,VMP,0601023X0AAABAB
41184311000001100,Sitagliptin 50mg tablets,41184311000001100,AMP,0601023X0AAABAB
41363111000001109,Sitagliptin 50mg tablets,41363111000001109,AMP,0601023X0AAABAB
44087611000001103,Sitagliptin 50mg tablets,44087611000001103,AMP,0601023X0AAABAB
41237811000001107,Sitagliptin 50mg tablets,41237811000001107,AMP,0601023X0AAABAB
42076111000001105,Sitagliptin 50mg tablets,42076111000001105,AMP,0601023X0AAABAB
42563011000001107,Sitagliptin 50mg tablets,42563011000001107,AMP,0601023X0AAABAB
41077711000001108,Sitagliptin 50mg tablets,41077711000001108,AMP,0601023X0AAABAB
41144911000001107,Sitagliptin 50mg tablets,41144911000001107,AMP,0601023X0AAABAB
43812811000001100,Sitagliptin 50mg tablets,43812811000001100,AMP,0601023X0AAABAB
41887411000001106,Sitagliptin 50mg tablets,41887411000001106,AMP,0601023X0AAABAB
42314711000001109,Sitagliptin 50mg tablets,42314711000001109,AMP,0601023X0AAABAB
43156611000001100,Sitagliptin 50mg tablets,43156611000001100,AMP,0601023X0AAABAB
41434911000001107,Sitagliptin 50mg tablets,41434911000001107,AMP,0601023X0AAABAB
40976211000001102,Sitagliptin 50mg tablets,40976211000001102,AMP,0601023X0AAABAB
43398411000001101,Sitagliptin 50mg tablets,43398411000001101,AMP,0601023X0AAABAB
42286211000001101,Sitagliptin 50mg tablets,42286211000001101,AMP,0601023X0AAABAB
42390911000001102,Sitagliptin 50mg tablets,42390911000001102,AMP,0601023X0AAABAB
41050411000001104,Sitagliptin 50mg tablets,41050411000001104,AMP,0601023X0AAABAB
40780011000001109,Sitagliptin 50mg tablets,40780011000001109,AMP,0601023X0AAABAB
45341011000001100,Sitagliptin 50mg tablets,45341011000001100,AMP,0601023X0AAABAB
40834411000001104,Sitagliptin 50mg tablets,40834411000001104,AMP,0601023X0AAABAB
42089811000001100,Sitagliptin 25mg tablets,42089811000001100,VMP,0601023X0AAACAC
41184111000001102,Sitagliptin 25mg tablets,41184111000001102,AMP,0601023X0AAACAC
41362811000001105,Sitagliptin 25mg tablets,41362811000001105,AMP,0601023X0AAACAC
44087411000001101,Sitagliptin 25mg tablets,44087411000001101,AMP,0601023X0AAACAC
41237611000001108,Sitagliptin 25mg tablets,41237611000001108,AMP,0601023X0AAACAC
42075911000001101,Sitagliptin 25mg tablets,42075911000001101,AMP,0601023X0AAACAC
42562211000001108,Sitagliptin 25mg tablets,42562211000001108,AMP,0601023X0AAACAC
41077411000001102,Sitagliptin 25mg tablets,41077411000001102,AMP,0601023X0AAACAC
41144711000001105,Sitagliptin 25mg tablets,41144711000001105,AMP,0601023X0AAACAC
43811411000001107,Sitagliptin 25mg tablets,43811411000001107,AMP,0601023X0AAACAC
41887211000001107,Sitagliptin 25mg tablets,41887211000001107,AMP,0601023X0AAACAC
42314311000001105,Sitagliptin 25mg tablets,42314311000001105,AMP,0601023X0AAACAC
43156411000001103,Sitagliptin 25mg tablets,43156411000001103,AMP,0601023X0AAACAC
41434711000001105,Sitagliptin 25mg tablets,41434711000001105,AMP,0601023X0AAACAC
40976011000001107,Sitagliptin 25mg tablets,40976011000001107,AMP,0601023X0AAACAC
43396711000001108,Sitagliptin 25mg tablets,43396711000001108,AMP,0601023X0AAACAC
42285811000001108,Sitagliptin 25mg tablets,42285811000001108,AMP,0601023X0AAACAC
42390711000001104,Sitagliptin 25mg tablets,42390711000001104,AMP,0601023X0AAACAC
41049311000001100,Sitagliptin 25mg tablets,41049311000001100,AMP,0601023X0AAACAC
40780211000001104,Sitagliptin 25mg tablets,40780211000001104,AMP,0601023X0AAACAC
45340811000001103,Sitagliptin 25mg tablets,45340811000001103,AMP,0601023X0AAACAC
40834211000001103,Sitagliptin 25mg tablets,40834211000001103,AMP,0601023X0AAACAC
32638311000001101,Sitagliptin 50mg/5ml oral solution,32638311000001101,VMP,0601023X0AAADAD
32625911000001109,Sitagliptin 50mg/5ml oral solution,32625911000001109,AMP,0601023X0AAADAD
32879911000001101,Sitagliptin 50mg/5ml oral suspension,32879911000001101,VMP,0601023X0AAAEAE
32857511000001104,Sitagliptin 50mg/5ml oral suspension,32857511000001104,AMP,0601023X0AAAEAE
41213411000001108,Sitagliptin 100mg/5ml oral solution sugar free,41213411000001108,VMP,0601023X0AAAFAF
41532611000001101,Sitagliptin 100mg/5ml oral solution sugar free,41532611000001101,AMP,0601023X0AAAFAF
41204111000001103,Sitagliptin 100mg/5ml oral solution sugar free,41204111000001103,AMP,0601023X0AAAFAF
41535511000001106,Sitagliptin 125mg/5ml oral solution sugar free,41535511000001106,VMP,0601023X0AAAGAG
42052811000001102,Sitagliptin 25mg/ml oral solution sugar free,42052811000001102,AMP,0601023X0AAAGAG
41401811000001107,Sitagliptin 25mg/ml oral solution sugar free,41401811000001107,AMP,0601023X0AAAGAG
11473711000001108,Januvia 100mg tablets,11473711000001108,AMP,0601023X0BBAAAA
20114811000001100,Januvia 50mg tablets,20114811000001100,AMP,0601023X0BBABAB
20115111000001106,Januvia 25mg tablets,20115111000001106,AMP,0601023X0BBACAC
13413011000001108,Vildagliptin 50mg / Metformin 1g tablets,13413011000001108,VMP,0601023Z0AAAAAA
41449111000001106,Vildagliptin 50mg / Metformin 1g tablets,41449111000001106,AMP,0601023Z0AAAAAA
41326811000001100,Vildagliptin 50mg / Metformin 1g tablets,41326811000001100,AMP,0601023Z0AAAAAA
45670511000001108,Vildagliptin 50mg / Metformin 1g tablets,45670511000001108,AMP,0601023Z0AAAAAA
43991111000001109,Vildagliptin 50mg / Metformin 1g tablets,43991111000001109,AMP,0601023Z0AAAAAA
43185811000001103,Vildagliptin 50mg / Metformin 1g tablets,43185811000001103,AMP,0601023Z0AAAAAA
41210411000001100,Vildagliptin 50mg / Metformin 1g tablets,41210411000001100,AMP,0601023Z0AAAAAA
42169511000001109,Vildagliptin 50mg / Metformin 1g tablets,42169511000001109,AMP,0601023Z0AAAAAA
13413111000001109,Vildagliptin 50mg / Metformin 850mg tablets,13413111000001109,VMP,0601023Z0AAABAB
41448911000001101,Vildagliptin 50mg / Metformin 850mg tablets,41448911000001101,AMP,0601023Z0AAABAB
41327011000001109,Vildagliptin 50mg / Metformin 850mg tablets,41327011000001109,AMP,0601023Z0AAABAB
45670711000001103,Vildagliptin 50mg / Metformin 850mg tablets,45670711000001103,AMP,0601023Z0AAABAB
44174611000001109,Vildagliptin 50mg / Metformin 850mg tablets,44174611000001109,AMP,0601023Z0AAABAB
43186011000001100,Vildagliptin 50mg / Metformin 850mg tablets,43186011000001100,AMP,0601023Z0AAABAB
41210211000001104,Vildagliptin 50mg / Metformin 850mg tablets,41210211000001104,AMP,0601023Z0AAABAB
42169311000001103,Vildagliptin 50mg / Metformin 850mg tablets,42169311000001103,AMP,0601023Z0AAABAB
13412311000001101,Eucreas 50mg/1000mg tablets,13412311000001101,AMP,0601023Z0BBAAAA
13412611000001106,Eucreas 50mg/850mg tablets,13412611000001106,AMP,0601023Z0BBABAB
10925511000001108,VMP previous to 42086111000001104,10925511000001108,VMP,0601023W0AAAAAA
11473511000001103,VMP previous to 42089711000001108,11473511000001103,VMP,0601023X0AAAAAA
134587001,VMP previous to 38896211000001104,134587001,VMP,0601021M0AAAMAM
134608004,VMP previous to 42085811000001103,134608004,VMP,0601023U0AAACAC
134609007,VMP previous to 42085711000001106,134609007,VMP,0601023U0AAABAB
134610002,VMP previous to 42085911000001108,134610002,VMP,0601023U0AAAAAA
16037911000001107,VMP previous to 39703911000001101,16037911000001107,VMP,0601023ACAAAAAA
325063005,VMP previous to 36048411000001102,325063005,VMP,0601011N0AAAPAP
325064004,VMP previous to 36048311000001109,325064004,VMP,0601011N0AAALAL
325065003,VMP previous to 36047611000001103,325065003,VMP,0601011L0AAABAB
325067006,VMP previous to 36047711000001107,325067006,VMP,0601011L0AAACAC
325070005,VMP previous to 36047811000001104,325070005,VMP,0601011L0AAAFAF
325076004,VMP previous to 36047011000001105,325076004,VMP,0601011A0AAAAAA
325100008,VMP previous to 36048811000001100,325100008,VMP,0601012N0AAACAC
325111000,VMP previous to 36047311000001108,325111000,VMP,0601012S0AAALAL
325143000,VMP previous to 36047911000001109,325143000,VMP,0601012U0AAAAAA
325213005,VMP previous to 42081111000001108,325213005,VMP,0601021E0AAAAAA
325214004,VMP previous to 42081211000001102,325214004,VMP,0601021E0AAABAB
325218001,VMP previous to 42082711000001102,325218001,VMP,0601021H0AAAAAA
325219009,VMP previous to 42082811000001105,325219009,VMP,0601021H0AAABAB
325242002,VMP previous to 42082911000001100,325242002,VMP,0601021M0AAAAAA
325243007,VMP previous to 42083511000001100,325243007,VMP,0601021P0AAABAB
325248003,VMP previous to 42083411000001104,325248003,VMP,0601021P0AAAAAA
325251005,VMP previous to 42083611000001101,325251005,VMP,0601021R0AAAAAA
325259007,VMP previous to 42083111000001109,325259007,VMP,0601021A0AAAAAA
325261003,VMP previous to 42083011000001108,325261003,VMP,0601021A0AAABAB
325262005,VMP previous to 42083211000001103,325262005,VMP,0601021A0AAACAC
325263000,VMP previous to 42083311000001106,325263000,VMP,0601021A0AAADAD
325267004,VMP previous to 42090611000001109,325267004,VMP,0601021X0AAADAD
325278007,VMP previous to 42084911000001109,325278007,VMP,0601022B0AAABAB
325279004,VMP previous to 42085111000001105,325279004,VMP,0601022B0AAADAD
326037007,VMP previous to 42080311000001100,326037007,VMP,0601023A0AAAAAA
326038002,VMP previous to 42080211000001108,326038002,VMP,0601023A0AAABAB
326047005,VMP previous to 42088311000001103,326047005,VMP,0601023R0AAAAAA
326048000,VMP previous to 42088111000001100,326048000,VMP,0601023R0AAABAB
326049008,VMP previous to 42088211000001106,326049008,VMP,0601023R0AAACAC
326056002,VMP previous to 42089211000001101,326056002,VMP,0601023S0AAABAB
326057006,VMP previous to 42089111000001107,326057006,VMP,0601023S0AAAAAA
326061000,VMP previous to 42086311000001102,326061000,VMP,0601023B0AAABAB
326062007,VMP previous to 42086211000001105,326062007,VMP,0601023B0AAAAAA
3469111000001107,VMP previous to 38896911000001108,3469111000001107,VMP,0601012V0AAAAAA
3469211000001101,VMP previous to 38897011000001107,3469211000001101,VMP,0601012V0AAADAD
353987005,VMP previous to 36048511000001103,353987005,VMP,0601011N0AAAMAM
353988000,VMP previous to 36047411000001101,353988000,VMP,0601012S0AAAIAI
371418007,VMP previous to 36048111000001107,371418007,VMP,0601011N0AAAAAA
371419004,VMP previous to 36048011000001106,371419004,VMP,0601011N0AAATAT
371430001,VMP previous to 36048711000001108,371430001,VMP,0601011N0AAACAC
371483009,VMP previous to 36048611000001104,371483009,VMP,0601011N0AAAWAW
371485002,VMP previous to 36048211000001101,371485002,VMP,0601011N0AAADAD
371496005,VMP previous to 36047511000001102,371496005,VMP,0601011L0AAAAAA
374897009,VMP previous to 42086411000001109,374897009,VMP,0601023B0AAACAC
386047000,VMP previous to 39113511000001101,386047000,VMP,0601022B0AAASAS
